term,crn,subj_code,course_num,section,max_seats
201810,13533,AVS,290C  ,020,99
201810,30579,MCP,298   ,049,99
201810,20924,EEC,190C  ,002,99
201810,40018,SOC,198   ,002,99
201810,11584,ANS,194   ,037,99
201810,18979,ECI,192   ,017,99
201810,38585,PSC,99    ,037,99
201810,10151,ABG,299   ,010,99
201810,25149,GEL,199   ,033,99
201810,19590,ECN,98    ,010,99
201810,36636,PLB,197T  ,004,99
201810,14935,CHA,299   ,003,99
201810,25760,HDE,99    ,003,99
201810,18157,EBS,90C   ,016,99
201810,33155,NUT,192   ,025,99
201810,15546,CHE,195   ,001,120
201810,32592,NPB,199   ,000,0
201810,22941,ETX,92    ,002,99
201810,13601,BCB,210   ,001,39
201810,29111,MCB,190C  ,065,99
201810,20992,EEC,192   ,024,99
201810,40598,SSC,92    ,013,99
201810,12164,ANT,194H  ,017,99
201810,27162,HYD,198   ,005,99
201810,21607,EMS,390   ,004,99
201810,37117,PLS,99    ,078,99
201810,27777,ITA,199S  ,002,30
201810,20170,ECS,99    ,039,99
201810,35168,PHE,197T  ,017,99
201810,26340,HIS,192   ,023,99
201810,18225,EBS,99    ,009,99
201810,33735,OBG,298   ,013,999
201810,16126,CHI,192   ,010,99
201810,31124,MIC,99    ,008,99
201810,23521,EVE,194HC ,027,99
201810,33834,OSU,99    ,000,0
201810,14181,BIS,2A    ,A19,0
201810,29691,MCB,198   ,027,99
201810,23620,EVE,290C  ,001,99
201810,39130,PSY,199   ,016,99
201810,10696,AHI,98    ,008,13
201810,29790,MCB,198   ,207,99
201810,22187,ENL,299D  ,001,99
201810,37185,PLS,192   ,021,99
201810,28357,MAE,299   ,014,99
201810,20238,ECS,198   ,022,99
201810,43355,WLD,57E   ,027,999
201810,35748,PHY,10CY  ,002,49
201810,26408,HIS,198   ,009,99
201810,16757,COM,250B  ,014,99
201810,41918,VMB,290   ,005,15
201810,35851,PHY,99    ,004,99
201810,16194,CHI,396   ,010,99
201810,31704,MUS,194HA ,009,25
201810,42021,WFC,92    ,012,99
201810,34414,PED,402   ,012,99
201810,12713,ARE,198   ,035,99
201810,31807,MUS,299   ,009,99
201810,24200,FRE,396   ,002,15
201810,39198,PSY,498   ,001,99
201810,10764,AHI,292   ,002,99
201810,30370,MCB,390   ,081,99
201810,20719,EDU,298   ,013,99
201810,37765,PLS,299   ,055,99
201810,11379,ANS,98    ,036,99
201810,28425,MAE,396   ,031,99
201810,18770,ECI,92    ,045,99
201810,38376,POL,299   ,112,99
201810,24940,GEL,194A  ,004,99
201810,17337,DES,191A  ,015,99
201810,36431,PLB,90X   ,000,0
201810,14726,BST,222   ,001,30
201810,17436,DES,192   ,015,99
201810,32946,NSU,451   ,005,99
201810,13293,ATM,291B  ,002,99
201810,32387,NPB,192   ,023,99
201810,22732,ESM,198   ,001,99
201810,39778,SAS,190X  ,000,0
201810,13392,AVS,98    ,004,99
201810,28902,MAT,299D  ,054,99
201810,20787,EDU,299D  ,023,99
201810,40393,SPH,198   ,010,99
201810,11959,ANS,299   ,046,99
201810,26957,HON,462   ,001,99
201810,19350,ECI,390   ,044,99
201810,38444,POL,396   ,117,99
201810,25520,GGG,298   ,052,99
201810,19965,ECN,298   ,037,99
201810,34963,PHE,97T   ,041,99
201810,15306,CHE,118C  ,A03,24
201810,25623,GGG,299   ,067,99
201810,18016,EAD,290C  ,026,20
201810,41133,TXC,99    ,008,99
201810,33526,NUT,297T  ,057,99
201810,15409,CHE,194HA ,016,99
201810,30919,MGT,299   ,011,99
201810,22800,ESP,190   ,000,0
201810,13972,BIM,111   ,A01,22
201810,28970,MCB,99    ,053,99
201810,21367,EME,199   ,007,99
201810,40461,SPH,299   ,001,99
201810,10491,ABT,198   ,020,99
201810,27537,IMD,199   ,019,99
201810,21978,ENL,197TC ,000,0
201810,36976,PLS,92    ,056,99
201810,20033,ECN,299D  ,021,99
201810,43146,ARE,293   ,001,30
201810,35543,PHI,396   ,015,99
201810,26203,HIS,99    ,015,99
201810,16548,CMN,198   ,020,99
201810,41713,UWP,299   ,009,99
201810,33594,NUT,299   ,007,99
201810,15989,CHE,299   ,050,99
201810,30987,MGT,499   ,005,99
201810,23380,EVE,189   ,011,99
201810,34209,PBI,299   ,070,99
201810,12504,ARE,99    ,021,99
201810,29550,MCB,197T  ,006,99
201810,23995,FMS,195H  ,000,0
201810,38993,PSC,299   ,032,99
201810,10559,ABT,298   ,012,99
201810,30165,MCB,298   ,116,99
201810,22046,ENL,199   ,018,99
201810,37556,PLS,290   ,003,99
201810,28216,LIN,298   ,003,99
201810,18565,ECH,190X  ,002,99
201810,43726,CHE,2A    ,F10,999
201810,35611,PHY,7A    ,B07,15
201810,24735,GDB,189   ,013,99
201810,17128,CRI,299   ,007,10
201810,41781,VEN,198   ,010,99
201810,36222,PHY,270   ,034,99
201810,14521,BIT,192   ,013,99
201810,31567,MUS,10    ,A04,30
201810,42392,WMS,194HB ,014,99
201810,34789,PHE,1     ,148,50
201810,12572,ARE,155   ,A01,34
201810,32178,NPB,98    ,026,99
201810,24575,FST,290C  ,010,99
201810,39573,RUS,199   ,001,99
201810,11139,ANG,298   ,000,0
201810,30233,MCB,299   ,064,99
201810,20578,EDU,160A  ,004,999
201810,40184,SPA,23S   ,001,30
201810,11750,ANS,290C  ,015,99
201810,26748,HMR,199   ,004,99
201810,19145,ECI,289E  ,000,0
201810,43794,ENT,198   ,033,3
201810,25315,GEO,299   ,016,99
201810,36802,PLP,199   ,004,99
201810,15101,CHE,2C    ,A06,24
201810,17811,DRA,198   ,005,99
201810,42972,HIS,12    ,A13,12
201810,32809,NSC,290C  ,015,99
201810,13152,ATM,99    ,007,99
201810,32758,NRS,299D  ,047,99
201810,22595,EPI,298   ,006,99
201810,13767,BCB,299   ,154,99
201810,28765,MAT,290   ,018,99
201810,21158,EEC,290C  ,009,99
201810,40252,SPA,197T  ,000,0
201810,11818,ANS,297   ,024,99
201810,27328,IAD,291   ,000,0
201810,19213,ECI,298   ,009,99
201810,38819,PSC,199   ,040,99
201810,25383,GER,194HA ,005,99
201810,19824,ECN,197T  ,051,99
201810,34822,PHE,1     ,244,25
201810,15169,CHE,98    ,011,99
201810,25994,HDE,299   ,020,99
201810,18391,EBS,290C  ,010,99
201810,40992,SUR,478   ,018,99
201810,33389,NUT,230   ,139,99
201810,15780,CHE,263   ,016,99
201810,30778,MDS,455   ,001,115
201810,34000,PBG,298   ,000,0
201810,13835,BCB,299   ,222,99
201810,29345,MCB,193   ,058,99
201810,23786,EXB,97TC  ,002,99
201810,40832,STA,298   ,006,20
201810,10350,ABT,98    ,011,99
201810,21841,ENL,99    ,002,99
201810,37351,PLS,197T  ,008,99
201810,28011,LDA,197T  ,000,0
201810,20404,ECS,299   ,050,99
201810,35402,PHI,99    ,009,99
201810,26574,HIS,299   ,028,99
201810,16411,CLH,298   ,005,99
201810,41572,UWP,192   ,005,35
201810,36017,PHY,195   ,008,99
201810,16360,CLA,199   ,000,0
201810,31358,MMI,194H  ,001,99
201810,42187,WFC,298   ,011,99
201810,34068,PBG,299   ,012,99
201810,12367,ANT,396   ,033,99
201810,31973,NEM,298   ,006,20
201810,23854,EXB,197T  ,004,99
201810,10930,AMS,198   ,003,99
201810,30024,MCB,290C  ,098,99
201810,22421,ENT,198   ,010,99
201810,37419,PLS,198   ,047,99
201810,28591,MAT,22AL  ,003,34
201810,18936,ECI,190C  ,025,99
201810,43589,GDB,189   ,041,99
201810,38030,PMD,497T  ,004,99
201810,24594,FST,290C  ,029,99
201810,16991,CRD,192   ,015,99
201810,36597,PLB,192   ,051,99
201810,14380,BIS,194H  ,005,100
201810,17602,DES,299D  ,015,99
201810,34648,PFS,290   ,007,99
201810,12947,ART,192   ,001,99
201810,32041,NEU,298   ,001,99
201810,24434,FST,101A  ,A05,24
201810,39432,REL,299D  ,020,99
201810,13558,AVS,298   ,005,99
201810,30604,MCP,298   ,075,99
201810,20953,EEC,190C  ,031,99
201810,40047,SOC,198   ,031,99
201810,11613,ANS,197T  ,016,99
201810,27123,HYD,92    ,005,99
201810,19004,ECI,192   ,042,99
201810,10176,ABG,299   ,035,99
201810,25174,GEL,298   ,017,99
201810,19619,ECN,98    ,039,99
201810,36665,PLB,198   ,001,99
201810,14960,CHA,497T  ,012,99
201810,25789,HDE,120   ,A02,15
201810,17670,DRA,98    ,006,99
201810,42835,POL,4     ,A04,30
201810,33180,NUT,192   ,079,99
201810,15575,CHE,197   ,028,99
201810,32621,NPB,199   ,029,99
201810,22966,ETX,99    ,006,99
201810,13626,BCB,299   ,013,99
201810,29136,MCB,190C  ,090,99
201810,21021,EEC,193A  ,008,99
201810,40627,SSC,198   ,007,99
201810,12193,ANT,197T  ,016,99
201810,27191,HYD,199   ,016,99
201810,21632,ENG,6     ,A08,24
201810,38678,PSC,194HB ,000,0
201810,27802,JPN,1     ,012,25
201810,20199,ECS,188   ,001,10
201810,35197,PHE,197TC ,000,0
201810,25857,HDE,198   ,001,99
201810,18250,EBS,170CL ,001,1
201810,41367,UWP,98    ,014,99
201810,33760,OBG,465   ,001,99
201810,15643,CHE,198   ,045,99
201810,31153,MIC,103L  ,A15,0
201810,23546,EVE,197T  ,023,99
201810,33863,OSU,199   ,012,999
201810,29204,MCB,192   ,037,99
201810,23649,EVE,290C  ,030,999
201810,39159,PSY,416   ,002,99
201810,10725,AHI,192   ,003,99
201810,29819,MCB,199   ,017,99
201810,22212,ENL,299D  ,026,99
201810,37210,PLS,192   ,046,99
201810,28382,MAE,299   ,039,99
201810,20267,ECS,199   ,008,99
201810,43380,UWP,104A  ,018,23
201810,35777,PHY,49    ,028,99
201810,26437,HIS,198   ,038,99
201810,16782,COM,250C  ,008,99
201810,41947,VME,199   ,002,99
201810,35876,PHY,99    ,029,99
201810,16223,CHN,99    ,000,0
201810,31733,MUS,195   ,006,10
201810,42046,WFC,192   ,005,99
201810,34443,PED,402   ,041,99
201810,12738,ARE,199   ,019,99
201810,31832,MUS,396   ,016,99
201810,24229,FRS,2     ,010,15
201810,39227,PTX,299   ,014,99
201810,10793,AHI,299   ,006,99
201810,30399,MCB,390   ,110,99
201810,22280,ENL,396   ,044,999
201810,37790,PLS,299   ,080,99
201810,11404,ANS,99    ,015,99
201810,28450,MAT,16A   ,001,375
201810,18799,ECI,98    ,025,99
201810,37893,PMD,192   ,005,99
201810,24969,GEL,194A  ,033,99
201810,17362,DES,191B  ,016,99
201810,36456,PLB,92    ,023,99
201810,14755,BST,299D  ,002,99
201810,17465,DES,197T  ,022,99
201810,42626,HIS,147A  ,001,63
201810,32975,NSU,480   ,002,99
201810,12806,ARE,298   ,035,99
201810,32412,NPB,194HA ,010,99
201810,22761,ESP,92    ,004,99
201810,39807,SOC,1     ,A03,25
201810,13421,AVS,160   ,002,99
201810,30467,MCP,290C  ,025,99
201810,20812,EDU,304A  ,011,12
201810,40418,SPH,244   ,001,51
201810,26982,HPH,192   ,016,99
201810,19379,ECL,290   ,015,99
201810,10039,AAS,198   ,000,0
201810,25549,GGG,298   ,081,99
201810,19478,ECL,299   ,007,99
201810,34988,PHE,97TC  ,021,99
201810,25648,GGG,299   ,092,99
201810,18045,EAD,299   ,020,100
201810,41158,TXC,197T  ,000,0
201810,33043,NUT,104   ,001,80
201810,15434,CHE,194HA ,041,99
201810,30944,MGT,416   ,001,999
201810,22829,ESP,198   ,000,0
201810,14001,BIM,199   ,010,99
201810,28999,MCB,99    ,082,99
201810,21392,EME,199   ,032,99
201810,40486,SPH,461   ,009,99
201810,12052,ANT,98    ,013,99
201810,27562,IMD,199   ,310,99
201810,22007,ENL,198   ,018,999
201810,37005,PLS,92    ,085,99
201810,27665,IST,8B    ,003,25
201810,43175,CGS,1     ,A04,30
201810,35568,PHR,298   ,000,0
201810,26228,HIS,99    ,041,99
201810,16577,CMN,299   ,002,99
201810,41226,URO,461   ,001,99
201810,33623,NUT,299   ,065,99
201810,16014,CHE,390   ,019,99
201810,31012,MGT,499   ,030,99
201810,23409,EVE,192   ,005,99
201810,34234,PBI,390   ,003,100
201810,12533,ARE,100A  ,B04,30
201810,29579,MCB,197T  ,035,99
201810,39018,PSC,299   ,057,99
201810,10584,ABT,299   ,012,99
201810,30190,MCB,299   ,021,99
201810,22075,ENL,200   ,001,20
201810,37585,PLS,290C  ,003,99
201810,28245,LIN,391   ,002,14
201810,18590,ECH,198   ,003,99
201810,43755,EMS,290C  ,026,99
201810,35636,PHY,7A    ,D08,15
201810,24760,GEL,1     ,A06,24
201810,16645,COM,1     ,003,25
201810,41806,VEN,216   ,001,0
201810,36251,PHY,298   ,000,0
201810,14546,BIT,194H  ,006,99
201810,31592,MUS,99    ,003,99
201810,42421,WMS,199   ,005,99
201810,12601,ARE,192   ,016,99
201810,32207,NPB,99    ,017,99
201810,24088,FPS,299   ,000,0
201810,39598,SAF,92    ,015,99
201810,11164,ANG,299   ,010,99
201810,30258,MCB,299   ,089,99
201810,20607,EDU,192   ,010,999
201810,37653,PLS,290C  ,071,99
201810,11267,ANS,90C   ,016,99
201810,26777,HNR,90X   ,010,16
201810,19170,ECI,290C  ,018,99
201810,43823,CDM,198   ,019,99
201810,38264,POL,190   ,100,30
201810,25340,GEO,299   ,041,99
201810,17225,DER,460   ,001,9
201810,36831,PLP,199   ,033,99
201810,14614,BPH,200LB ,000,20
201810,17836,DRA,199   ,008,99
201810,43001,STS,2     ,A07,15
201810,32834,NSC,290C  ,086,99
201810,13181,ATM,199   ,012,99
201810,32275,NPB,106   ,013,999
201810,22620,EPI,298   ,032,99
201810,13792,BCB,299   ,179,99
201810,28790,MAT,290   ,080,99
201810,21187,EEC,290C  ,038,99
201810,40281,SPA,199   ,009,99
201810,11847,ANS,297   ,053,99
201810,27357,IAD,298   ,006,99
201810,19238,ECI,298   ,034,99
201810,38844,PSC,199   ,066,99
201810,25408,GER,199   ,004,99
201810,19853,ECN,198   ,028,99
201810,34851,PHE,6     ,002,60
201810,15194,CHE,98    ,036,99
201810,26023,HDE,396   ,013,99
201810,18416,EBS,298   ,005,99
201810,33414,NUT,290C  ,003,99
201810,15809,CHE,263   ,045,99
201810,30807,MDS,495   ,002,99
201810,23200,ETX,297T  ,002,99
201810,34029,PBG,298   ,029,99
201810,13860,BCM,192   ,001,99
201810,29370,MCB,193   ,083,99
201810,21255,EEC,299   ,050,99
201810,40861,STA,299D  ,007,99
201810,10379,ABT,99    ,015,99
201810,27425,IDI,493   ,001,99
201810,21866,ENL,99    ,027,999
201810,36864,PLP,298   ,030,99
201810,28036,LDA,198   ,009,99
201810,20433,ECS,396   ,025,99
201810,43034,ENL,252   ,001,10
201810,35431,PHI,194HA ,012,99
201810,26603,HIS,299D  ,015,99
201810,16436,CMN,1     ,A10,20
201810,41601,UWP,198   ,006,99
201810,36042,PHY,195   ,033,99
201810,15877,CHE,293   ,001,69
201810,31387,MMI,199   ,006,99
201810,42212,WLD,41C   ,004,40
201810,34097,PBG,299   ,041,99
201810,12392,APC,290   ,004,99
201810,31998,NEP,299   ,005,5
201810,23883,EXB,198   ,007,99
201810,39393,REL,299   ,022,99
201810,10959,AMS,298   ,006,99
201810,30053,MCB,298   ,004,99
201810,22446,ENT,199   ,002,99
201810,37444,PLS,198   ,072,99
201810,28616,MAT,99    ,001,99
201810,18453,EBS,299   ,012,99
201810,43614,PTX,299   ,052,99
201810,38059,PMD,498   ,011,99
201810,24623,FST,298   ,022,99
201810,17016,CRD,199   ,007,99
201810,36110,PHY,198   ,043,99
201810,14409,BIS,298   ,005,99
201810,17631,DRA,14    ,001,30
201810,42280,WLD,57S   ,007,18
201810,34677,PFS,299   ,003,99
201810,12972,ART,198   ,013,99
201810,32066,NEU,299   ,000,0
201810,24463,FST,192   ,012,99
201810,39461,RNU,463   ,901,99
201810,11027,ANB,299   ,020,99
201810,30633,MCP,299   ,016,99
201810,20978,EEC,192   ,010,99
201810,40072,SOC,199   ,014,99
201810,11638,ANS,197T  ,041,99
201810,26636,HIS,389   ,003,99
201810,19033,ECI,198   ,014,99
201810,38639,PSC,162   ,001,80
201810,10205,ABG,396   ,005,99
201810,25203,GEL,299   ,010,99
201810,19644,ECN,99    ,022,99
201810,36690,PLB,198   ,050,99
201810,14989,CHE,2A    ,A09,22
201810,25814,HDE,190C  ,010,99
201810,17699,DRA,99    ,016,99
201810,42860,LIN,103A  ,A03,999
201810,33209,NUT,197T  ,045,99
201810,15600,CHE,198   ,002,99
201810,32646,NRS,290   ,002,30
201810,22995,ETX,190   ,010,33
201810,13655,BCB,299   ,042,99
201810,29165,MCB,190C  ,124,99
201810,21046,EEC,195A  ,001,60
201810,40652,SSC,290   ,005,99
201810,12218,ANT,198   ,011,99
201810,27216,HYD,298   ,001,35
201810,21661,ENG,100   ,A01,44
201810,38707,PSC,197T  ,002,99
201810,27831,JPN,99    ,006,99
201810,19712,ECN,115A  ,A01,36
201810,35222,PHE,197TC ,026,999
201810,25882,HDE,199   ,022,99
201810,18279,EBS,192   ,003,99
201810,41392,UWP,98    ,039,99
201810,33789,OBG,494   ,001,99
201810,15668,CHE,199   ,019,99
201810,31178,MIC,190C  ,015,99
201810,23063,ETX,194HB ,002,99
201810,33888,OSU,499   ,001,99
201810,29233,MCB,192   ,066,99
201810,23674,EVE,298   ,021,99
201810,40720,STA,13    ,A02,51
201810,10750,AHI,199   ,003,99
201810,29844,MCB,199   ,042,99
201810,22241,ENL,396   ,005,99
201810,37239,PLS,192   ,075,99
201810,28411,MAE,396   ,017,99
201810,20292,ECS,199   ,033,99
201810,43409,HIS,201L  ,001,15
201810,35802,PHY,98    ,003,15
201810,26462,HIS,199   ,017,99
201810,16811,COM,250D  ,006,99
201810,41972,VSR,99    ,005,99
201810,35905,PHY,110C  ,001,49
201810,16248,CHN,192   ,003,99
201810,31246,MIC,198   ,012,99
201810,42075,WFC,197T  ,002,99
201810,34468,PED,460A  ,005,99
201810,12767,ARE,239   ,001,50
201810,31861,NAS,98    ,003,99
201810,24254,FRS,2     ,035,15
201810,39252,PUL,299   ,008,99
201810,10818,AHI,396   ,009,99
201810,30424,MCP,290   ,008,99
201810,22309,ENL,396   ,073,999
201810,37819,PLS,396   ,020,99
201810,11433,ANS,99    ,044,99
201810,28479,MAT,17A   ,D03,42
201810,18824,ECI,98    ,050,99
201810,37918,PMD,199   ,007,99
201810,24994,GEL,194B  ,022,99
201810,17391,DES,191C  ,022,24
201810,36485,PLB,98    ,021,99
201810,14780,CAR,192   ,015,99
201810,17490,DES,198   ,021,99
201810,42655,CRD,164   ,A01,35
201810,33000,NUT,99    ,001,99
201810,12835,ARE,299   ,023,99
201810,32441,NPB,194HB ,001,99
201810,24322,FRS,4     ,002,15
201810,39832,SOC,4     ,A04,25
201810,13446,AVS,192   ,011,99
201810,30492,MCP,290C  ,050,99
201810,20841,EDU,306A  ,014,999
201810,40447,SPH,298   ,005,99
201810,12013,ANT,2     ,A23,17
201810,27011,HPH,199   ,003,99
201810,19404,ECL,290   ,041,99
201810,38498,PSC,98    ,009,99
201810,10064,AAS,298B  ,000,0
201810,25574,GGG,299   ,018,99
201810,19507,ECN,1A    ,A12,30
201810,35017,PHE,98    ,004,999
201810,14848,CAR,498   ,019,99
201810,25677,GMD,192   ,037,99
201810,18070,EAP,90X   ,001,15
201810,41187,TXC,290C  ,002,99
201810,33068,NUT,130   ,043,99
201810,15463,CHE,194HB ,019,99
201810,30973,MGT,498   ,023,99
201810,22854,ESP,198   ,025,99
201810,29024,MCB,99    ,107,99
201810,21421,EMR,465   ,000,0
201810,40515,SPH,466   ,004,99
201810,12081,ANT,99    ,014,99
201810,27591,IMD,462   ,006,99
201810,21520,EMS,290C  ,002,99
201810,37030,PLS,98    ,021,99
201810,27690,IST,194HA ,013,1
201810,35085,PHE,99    ,028,999
201810,26257,HIS,103   ,023,99
201810,16602,CMN,299R  ,012,99
201810,41255,UWP,1     ,024,25
201810,33648,NUT,299   ,121,99
201810,16043,CHE,390   ,048,99
201810,31041,MIB,290C  ,010,99
201810,23434,EVE,192   ,030,99
201810,34263,PED,199   ,014,999
201810,14094,BIM,299   ,007,99
201810,29604,MCB,197T  ,060,99
201810,24049,FOR,299   ,021,99
201810,39047,PSC,299D  ,014,99
201810,10613,AED,198   ,000,0
201810,29707,MCB,198   ,043,99
201810,22100,ENL,298   ,016,999
201810,37610,PLS,290C  ,028,99
201810,28270,LIN,396   ,023,25
201810,18619,ECH,199   ,014,99
201810,43268,PLB,105   ,A03,24
201810,35665,PHY,7C    ,A03,15
201810,24789,GEL,92    ,008,99
201810,41835,VEN,297T  ,007,99
201810,36276,PHY,298   ,025,999
201810,14575,BIT,199   ,028,99
201810,31621,MUS,131B  ,004,8
201810,42446,WMS,396   ,006,99
201810,34331,PED,299   ,031,99
201810,12626,ARE,194HA ,002,15
201810,32232,NPB,100   ,A03,25
201810,24117,FRE,192   ,001,30
201810,39627,SAF,99    ,012,99
201810,11193,ANS,18    ,A03,20
201810,30287,MCB,299   ,123,99
201810,20632,EDU,198   ,018,999
201810,37678,PLS,297T  ,007,99
201810,11292,ANS,90C   ,041,99
201810,26802,HNR,92    ,001,99
201810,19199,ECI,290C  ,047,99
201810,43848,FRS,3     ,049,19
201810,38293,POL,198   ,053,99
201810,24857,GEL,99    ,005,99
201810,17250,DES,1     ,A04,24
201810,36856,PLP,298   ,022,99
201810,14643,BPH,290C  ,004,99
201810,17865,DRA,280   ,014,99
201810,42514,SPA,147   ,001,110
201810,32863,NSC,298   ,027,99
201810,13206,ATM,270B  ,004,99
201810,32300,NPB,106   ,038,99
201810,22649,EPI,299   ,018,99
201810,39695,SAF,198   ,000,0
201810,13821,BCB,299   ,208,99
201810,28819,MAT,299   ,015,99
201810,21212,EEC,299   ,007,99
201810,40306,SPA,299   ,007,99
201810,11872,ANS,298   ,020,99
201810,19267,ECI,299   ,012,99
201810,38873,PSC,201   ,022,999
201810,25437,GER,299D  ,000,0
201810,19878,ECN,199   ,011,99
201810,34876,PHE,92    ,001,99
201810,15223,CHE,99    ,015,99
201810,26048,HIN,1     ,001,25
201810,17933,DRA,299D  ,012,99
201810,41046,TTP,289B  ,000,0
201810,33443,NUT,290C  ,069,99
201810,15834,CHE,264   ,014,99
201810,30832,MGP,223   ,001,40
201810,23229,ETX,298   ,010,99
201810,13889,BCM,199   ,006,99
201810,29399,MCB,193   ,112,99
201810,21280,EME,92    ,000,0
201810,10404,ABT,190C  ,008,99
201810,27450,IMD,98    ,126,99
201810,36893,PLP,299   ,027,99
201810,28065,LDA,298   ,003,99
201810,20458,ECS,396   ,050,99
201810,43063,HIS,12    ,A23,12
201810,35456,PHI,198   ,001,99
201810,16465,CMN,12Y   ,A04,25
201810,41626,UWP,199   ,004,99
201810,36071,PHY,198   ,002,99
201810,15902,CHE,298   ,019,99
201810,31412,MMI,298   ,010,99
201810,23297,EVE,92    ,014,999
201810,34122,PBI,291   ,001,40
201810,12421,ARB,1     ,003,25
201810,29467,MCB,194H  ,043,99
201810,23908,FAP,192C  ,001,60
201810,39418,REL,299D  ,006,99
201810,10984,AMS,396   ,005,99
201810,30078,MCB,298   ,029,99
201810,22475,ENT,199   ,031,99
201810,37473,PLS,199   ,011,99
201810,18478,ECH,1     ,A04,36
201810,43643,COM,396   ,006,99
201810,38084,PMD,499   ,012,99
201810,24648,FST,299   ,010,99
201810,17045,CRD,292   ,017,99
201810,36139,PHY,199   ,017,99
201810,14434,BIT,92    ,024,99
201810,17656,DRA,40A   ,001,30
201810,42309,WLD,923   ,001,30
201810,34702,PFS,299D  ,007,99
201810,13001,ART,299   ,005,99
201810,32095,NEU,299   ,030,99
201810,24488,FST,198   ,001,99
201810,39486,RON,499   ,003,99
201810,11052,ANB,299   ,047,99
201810,30658,MCP,299   ,041,99
201810,20495,EDU,65A   ,037,999
201810,11667,ANS,198   ,024,99
201810,26665,HIS,389   ,032,99
201810,19058,ECI,198   ,039,99
201810,38152,PMI,299   ,039,99
201810,10230,ABI,98    ,004,99
201810,25228,GEL,299   ,035,99
201810,36719,PLB,199   ,024,99
201810,15014,CHE,2A    ,B12,22
201810,25843,HDE,192   ,013,99
201810,17724,DRA,180   ,006,99
201810,33234,NUT,198   ,001,99
201810,32675,NRS,299   ,020,999
201810,23020,ETX,190C  ,016,99
201810,13680,BCB,299   ,067,99
201810,28678,MAT,194   ,015,99
201810,21075,EEC,198   ,027,99
201810,40681,SSC,299   ,006,99
201810,12247,ANT,199   ,010,99
201810,27245,HYD,299   ,012,99
201810,38732,PSC,198   ,019,99
201810,27856,JPN,192   ,009,99
201810,35251,PHE,198   ,009,99
201810,25911,HDE,290C  ,009,99
201810,18304,EBS,197T  ,003,99
201810,41421,UWP,99    ,015,99
201810,33302,NUT,199   ,055,99
201810,15697,CHE,199   ,048,99
201810,31207,MIC,194H  ,007,99
201810,23088,ETX,194HC ,010,99
201810,33917,OTO,440   ,001,99
201810,29258,MCB,192   ,091,99
201810,23703,EVE,299   ,019,99
201810,40749,STA,100   ,B03,50
201810,10267,ABI,189   ,026,99
201810,29873,MCB,199   ,071,99
201810,22266,ENL,396   ,030,99
201810,37264,PLS,194H  ,010,99
201810,27924,LAT,198   ,002,99
201810,20321,ECS,298   ,009,999
201810,43434,ESP,161   ,A01,25
201810,35831,PHY,98    ,032,99
201810,41489,UWP,102C  ,001,25
201810,35930,PHY,194HA ,017,99
201810,16277,CHN,198   ,000,0
201810,31275,MIC,262   ,001,999
201810,42100,WFC,198   ,011,99
201810,34497,PED,465   ,001,99
201810,12792,ARE,298   ,021,99
201810,31886,NAS,195   ,004,99
201810,24283,FRS,3     ,008,15
201810,39281,RAL,192   ,003,99
201810,30453,MCP,290C  ,011,99
201810,22334,ENT,92    ,000,0
201810,37844,PLS,396   ,045,99
201810,11458,ANS,190C  ,003,99
201810,28504,MAT,21A   ,A06,42
201810,18853,ECI,99    ,028,99
201810,37947,PMD,298   ,010,99
201810,25023,GEL,194HA ,015,99
201810,16904,COM,299D  ,024,99
201810,36510,PLB,99    ,015,99
201810,14809,CAR,299   ,000,0
201810,17519,DES,224   ,005,99
201810,42680,PHI,10    ,A03,30
201810,34565,PED,499   ,006,99
201810,12860,ARE,299D  ,006,99
201810,32466,NPB,194HB ,026,99
201810,24351,FRS,4     ,031,15
201810,39861,SOC,98    ,000,0
201810,13475,AVS,197T  ,010,99
201810,30521,MCP,290C  ,079,99
201810,20866,EDU,323A  ,001,99
201810,11526,ANS,192   ,025,99
201810,27036,HPH,298   ,010,99
201810,19433,ECL,290   ,072,99
201810,38527,PSC,98    ,038,99
201810,10093,ABG,290C  ,013,99
201810,25091,GEL,198   ,011,99
201810,19532,ECN,1B    ,B07,30
201810,35042,PHE,98    ,030,99
201810,14877,CHA,192   ,005,99
201810,25702,GMD,499   ,009,99
201810,41212,TXC,396   ,006,99
201810,33097,NUT,190   ,002,15
201810,15488,CHE,194HB ,044,99
201810,32534,NPB,197T  ,018,99
201810,22883,ESP,298   ,001,99
201810,14055,BIM,290C  ,024,99
201810,29053,MCB,190C  ,007,99
201810,21446,EMR,499   ,016,99
201810,40540,SPH,480   ,009,99
201810,27616,IMM,201L  ,001,20
201810,21549,EMS,294   ,007,99
201810,37059,PLS,99    ,020,99
201810,27719,ITA,4     ,001,25
201810,20112,ECS,98    ,024,99
201810,43229,NUB,299   ,002,999
201810,35110,PHE,192   ,005,99
201810,26282,HIS,104B  ,003,99
201810,16631,CNS,192   ,000,0
201810,41280,UWP,21    ,011,18
201810,33677,OBG,194   ,001,99
201810,16068,CHI,21    ,001,50
201810,31066,MIB,299   ,004,99
201810,23463,EVE,194HA ,027,99
201810,34288,PED,199   ,039,999
201810,14123,BIM,299   ,036,99
201810,29633,MCB,197T  ,089,99
201810,23562,EVE,198   ,010,99
201810,39072,PSC,299D  ,039,99
201810,10638,AGC,298   ,016,999
